2022-07-01,BAB 40 in FR. Bochum,141227
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141720
2022-07-01,BAB 40 in FR. Bochum,141721
2022-07-01,BAB 40 in FR. Bochum,141720
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141720
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141720
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141227
2022-07-01,BAB 40 in FR. Bochum,141721
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141227
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141227
2022-07-01,BAB 40 in FR. Bochum,141228
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141227
2022-07-01,BAB 40 in FR. Bochum,141228
2022-07-01,BAB 40 in FR. Bochum,141227
2022-07-01,BAB 40 in FR. Bochum,141720
2022-07-01,BAB 40 in FR. Bochum,141227
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141720
2022-07-01,BAB 40 in FR. Bochum,141240
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Bochum,141239
2022-07-01,BAB 40 in FR. Duisburg,141239
2022-07-01,BAB 40 in FR. Duisburg,141240
2022-07-01,BAB 40 in FR. Duisburg,141239
2022-07-01,BAB 40 in FR. Duisburg,141239
2022-07-01,BAB 40 in FR. Duisburg,141239
2022-07-01,Bachstraße,112454
2022-07-01,Bachstraße,112454
2022-07-01,Bachstraße,112454
2022-07-01,Bachstraße,112454
2022-07-01,Bahnstraße,141322
2022-07-01,Bahnstraße,113280
2022-07-01,Bahnstraße,113282
2022-07-01,Bahnstraße,113300
2022-07-01,Bernestraße,137600
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103203
2022-07-01,Bernestraße,141236
2022-07-01,Bernestraße,103203
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103203
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bernestraße,103202
2022-07-01,Bismarckstraße,137600
2022-07-01,Bismarckstraße,103202
2022-07-01,Bismarckstraße,103203
2022-07-01,Bismarckstraße,103762
2022-07-01,Bismarckstraße,103202
2022-07-01,Bismarckstraße,141664
2022-07-01,Bismarckstraße,103202
2022-07-01,Bismarckstraße,103202
2022-07-01,Bismarckstraße,103202
2022-07-01,Bismarckstraße,103202
2022-07-01,Bismarckstraße,103202
2022-07-01,Bismarckstraße,103203
2022-07-01,Blockstraße,112454
2022-07-01,Blockstraße,112454
2022-07-01,Bocholder Straße,141621
2022-07-01,Bocholder Straße,141621
2022-07-01,Bochumer Straße,113140
2022-07-01,Bochumer Straße,113122
2022-07-01,Bonnekampstraße,900100
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,141621
2022-07-01,Bottroper Straße,142262
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141621
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141312
2022-07-01,Bottroper Straße,141621
2022-07-01,Bottroper Straße,141342
2022-07-01,Bottroper Straße,141342
2022-07-01,Bottroper Straße,141342
2022-07-01,Bottroper Straße,141342
2022-07-01,Bottroper Straße,141342
2022-07-01,Bottroper Straße,112454
2022-07-01,Bottroper Straße,142262
2022-07-01,Bottroper Straße,142262
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103761
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103716
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103762
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103178
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103763
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103761
2022-07-01,Bottroper Straße,103764
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103203
2022-07-01,Bottroper Straße,103202
2022-07-01,Bottroper Straße,103202
2022-07-01,Bredeneyer Straße,141236
2022-07-01,Bredeneyer Straße,141236
2022-07-01,Bredeneyer Straße,141236
2022-07-01,Bredeneyer Straße,141236
2022-07-01,Bredeneyer Straße,141236
2022-07-01,Bredeneyer Straße,141715
2022-07-01,Bredeneyer Straße,141237
2022-07-01,Brückstraße,113140
2022-07-01,Brückstraße,113140
2022-07-01,Brückstraße,113140
2022-07-01,Brückstraße,113140
2022-07-01,Brückstraße,141322
2022-07-01,Brückstraße,113280
2022-07-01,Brückstraße,113140
2022-07-01,Byfanger Straße,141322
2022-07-01,Byfanger Straße,141312
2022-07-01,Byfanger Straße,141312
2022-07-01,Bückmannsmühle,142103
2022-07-01,Bückmannsmühle,141621
2022-07-01,Bückmannsmühle,142103
2022-07-01,Bückmannsmühle,142103
2022-07-01,Bückmannsmühle,142103
2022-07-01,Bückmannsmühle,142103
2022-07-01,Camillo-Sitte-Platz,112454
2022-07-01,Christophstraße,141322
2022-07-01,Christophstraße,141322
2022-07-01,Colsmanstraße,142284
2022-07-01,Corneliastraße,141621
2022-07-01,Corneliusstraße,141413
2022-07-01,Corneliusstraße,141413
2022-07-01,Corneliusstraße,141413
2022-07-01,Corneliusstraße,141413
2022-07-01,Corneliusstraße,141413
2022-07-01,Deilbachtal,112454
2022-07-01,Deilbachtal,141312
2022-07-01,Deilbachtal,112454
2022-07-01,Deilbachtal,141322
2022-07-01,Deilbachtal,141312
2022-07-01,Dreiringplatz,113121
2022-07-01,Dreiringplatz,113140
2022-07-01,Dreiringplatz,113140
2022-07-01,Dreiringplatz,113140
2022-07-01,Dreiringstraße,113140
2022-07-01,Dreiringstraße,113140
2022-07-01,Dreiringstraße,113140
2022-07-01,Dreiringstraße,113121
2022-07-01,Dreiringstraße,113123
2022-07-01,Dreiringstraße,113140
2022-07-01,Econova-Allee,142262
2022-07-01,Eintrachtstraße,112655
2022-07-01,Eintrachtstraße,112655
2022-07-01,Ellingradeweg,112454
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherbruchallee,142262
2022-07-01,Emscherstraße,141312
2022-07-01,Emscherstraße,141621
2022-07-01,Emscherstraße,141312
2022-07-01,Emscherstraße,132606
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141237
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141711
2022-07-01,Emscherstraße,141237
2022-07-01,Emscherstraße,141237
2022-07-01,Emscherstraße,141711
2022-07-01,Emscherstraße,141237
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,123624
2022-07-01,Emscherstraße,141237
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,141237
2022-07-01,Emscherstraße,141236
2022-07-01,Emscherstraße,123624
2022-07-01,Erftstraße,141322
2022-07-01,Erftstraße,141322
2022-07-01,Erftstraße,141322
2022-07-01,Esmarchstraße,112372
2022-07-01,Esmarchstraße,112454
2022-07-01,Esmarchstraße,112454
2022-07-01,Esmarchstraße,141621
2022-07-01,Esmarchstraße,112454
2022-07-01,Esmarchstraße,112454
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141712
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141687
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141712
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141237
2022-07-01,Essener Straße,141236
2022-07-01,Essener Straße,141711
2022-07-01,Essener Straße,141237
2022-07-01,Franziusstraße,112454
2022-07-01,Franziusstraße,112454
2022-07-01,Freiheit,113122
2022-07-01,Freiheit,113140
2022-07-01,Friedrich-Ebert-Straße,113140
2022-07-01,Friedrich-Ebert-Straße,113140
2022-07-01,Friedrich-Ebert-Straße,113150
2022-07-01,Friedrich-Ebert-Straße,113140
2022-07-01,Friedrich-Ebert-Straße,113150
2022-07-01,Friedrich-Ebert-Straße,113140
2022-07-01,Friedrich-Ebert-Straße,113300
2022-07-01,Friedrich-Ebert-Straße,113123
2022-07-01,Frintroper Markt,141184
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113280
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113282
2022-07-01,Frintroper Straße,113280
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113320
2022-07-01,Frintroper Straße,113300
2022-07-01,Frintroper Straße,113300
2022-07-01,Frohnhauser Straße,113300
2022-07-01,Frohnhauser Straße,113232
2022-07-01,Frohnhauser Straße,113300
2022-07-01,Frohnhauser Straße,141621
2022-07-01,Frohnhauser Straße,103203
2022-07-01,Frohnhauser Straße,103203
2022-07-01,Frohnhauser Straße,103202
2022-07-01,Frohnhauser Straße,103203
2022-07-01,Fürstäbtissinstraße,112454
2022-07-01,Fürstäbtissinstraße,329113
2022-07-01,Fürstäbtissinstraße,112454
2022-07-01,Gerichtsstraße,329113
2022-07-01,Gerichtsstraße,113140
2022-07-01,Germaniaplatz,113140
2022-07-01,Germaniastraße,113140
2022-07-01,Gildehofstraße,113120
2022-07-01,Gildehofstraße,113124
2022-07-01,Grendbach,141312
2022-07-01,Grendbach,112454
2022-07-01,Grendbach,141312
2022-07-01,Grendplatz,141015
2022-07-01,Grendplatz,113140
2022-07-01,Grendplatz,113140
2022-07-01,Grendplatz,113120
2022-07-01,Grendtor,141322
2022-07-01,Grenoblestraße,113140
2022-07-01,Gänsemarkt,141322
2022-07-01,Gänsemarkt,113120
2022-07-01,Gänsemarkt,113140
2022-07-01,Gänsemarkt,113120
2022-07-01,Gänsemarkt,113140
2022-07-01,Gänsemarkt,113121
2022-07-01,Gänsemarkt,113120
2022-07-01,Hachestraße,113300
2022-07-01,Hachestraße,141621
2022-07-01,Hachestraße,113281
2022-07-01,Hachestraße,113232
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,113120
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,113120
2022-07-01,Hachestraße,113121
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,141322
2022-07-01,Hachestraße,113120
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,113144
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,113120
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,141322
2022-07-01,Hachestraße,113140
2022-07-01,Hachestraße,141322
2022-07-01,Hachestraße,113300
2022-07-01,Hafenstraße,112454
2022-07-01,Hafenstraße,112454
2022-07-01,Hans-Böckler-Straße,141224
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103761
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,141711
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103761
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103761
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103761
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103761
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103203
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103762
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103762
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103762
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Hans-Böckler-Straße,103761
2022-07-01,Hans-Böckler-Straße,103715
2022-07-01,Hans-Böckler-Straße,103202
2022-07-01,Harkortstraße,141236
2022-07-01,Harkortstraße,141236
2022-07-01,Harkortstraße,141236
2022-07-01,Harkortstraße,141236
2022-07-01,Harkortstraße,141236
2022-07-01,Harkortstraße,141237
2022-07-01,Harkortstraße,141237
2022-07-01,Harkortstraße,141713
2022-07-01,Harkortstraße,141236
2022-07-01,Harkortstraße,141237
2022-07-01,Harkortstraße,141236
2022-07-01,Hauptstraße,141322
2022-07-01,Hauptstraße,141312
2022-07-01,Hauptstraße,141322
2022-07-01,Hauptstraße,141322
2022-07-01,Hauptstraße,141322
2022-07-01,Hauptstraße,141312
2022-07-01,Hauptstraße,141322
2022-07-01,Hauptstraße,141322
2022-07-01,Heckstraße,113140
2022-07-01,Heckstraße,112454
2022-07-01,Heckstraße,113140
2022-07-01,Heckstraße,113300
2022-07-01,Heegstraße,142262
2022-07-01,Heegstraße,142262
2022-07-01,Hegerkamp,142103
2022-07-01,Hegerkamp,142103
2022-07-01,Hegerkamp,142103
2022-07-01,Hegerkamp,142103
2022-07-01,Hegerkamp,142103
2022-07-01,Heidbergweg,112454
2022-07-01,Heidbergweg,141312
2022-07-01,Heilstraße,141322
2022-07-01,Heilstraße,329113
2022-07-01,Henricistraße,141312
2022-07-01,Henricistraße,141312
2022-07-01,Henricistraße,141621
2022-07-01,Henricistraße,141621
2022-07-01,Herkulesstraße,112454
2022-07-01,Herwarthstraße,141312
2022-07-01,Herwarthstraße,112454
2022-07-01,Herwarthstraße,112454
2022-07-01,Herwarthstraße,112454
2022-07-01,Herwarthstraße,112454
2022-07-01,Heßlerstraße,141236
2022-07-01,Heßlerstraße,141236
2022-07-01,Heßlerstraße,141237
2022-07-01,Himmelpforten,329113
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,141322
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,141322
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,113283
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,142278
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,113121
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,113121
2022-07-01,Hindenburgstraße,113140
2022-07-01,Hindenburgstraße,113122
2022-07-01,Hindenburgstraße,113121
2022-07-01,Hindenburgstraße,142278
2022-07-01,Hoffnungstraße,113282
2022-07-01,Hofstraße,113300
2022-07-01,Hofstraße,141312
2022-07-01,Hofstraße,113300
2022-07-01,Hohlweg,141312
2022-07-01,Hohlweg,112655
2022-07-01,Hohlweg,141164
